0.46689	0.46689
0.06368	0.06368
0.26531	0.26531
0.57268	0.57268
1.0	1.0
0.99548	0.99548
0.03198	0.03198
0.45932	0.45932
0.01047	0.01047
0.99208	0.99208
0.99638	0.99638
0.9995	0.9995
0.96065	0.96065
0.99954	0.99954
0.45436	0.45436
0.99976	0.99976
0.4569	0.4569
0.99894	0.99894
0.99738	0.99738
1.0	1.0
0.46488	0.46488
0.9999	0.9999
0.22557	0.22557
0.1637	0.1637
0.16375	0.16375
0.99917	0.99917
0.99976	0.99976
0.99833	0.99833
0.46311	0.46311
0.99979	0.99979
0.97857	0.97857
0.71318	0.71318
0.32771	0.32771
0.01215	0.01215
0.00703	0.00703
0.99928	0.99928
0.46756	0.46756
0.99898	0.99898
0.17272	0.17272
0.01265	0.01265
0.10183	0.10183
0.17649	0.17649
0.26542	0.26542
0.20649	0.20649
0.21202	0.21202
0.34082	0.34082
0.99947	0.99947
0.09667	0.09667
0.0716	0.0716
0.47939	0.47939
0.49046	0.49046
0.47447	0.47447
0.02078	0.02078
0.40032	0.40032
0.0536	0.0536
0.4326	0.4326
0.42041	0.42041
0.48253	0.48253
0.4657	0.4657
0.49685	0.49685
0.46079	0.46079
0.47427	0.47427
0.98735	0.98735
0.9998	0.9998
0.47439	0.47439
0.99949	0.99949
0.42613	0.42613
1.0	1.0
0.45675	0.45675
0.9987	0.9987
0.99856	0.99856
0.42741	0.42741
0.48888	0.48888
0.0052	0.0052
0.99975	0.99975
0.00606	0.00606
0.99852	0.99852
0.01335	0.01335
0.01144	0.01144
0.95201	0.95201
0.50099	0.50099
0.46225	0.46225
0.4747	0.4747
0.53367	0.53367
0.44346	0.44346
0.02544	0.02544
0.38916	0.38916
0.45788	0.45788
1.0	1.0
0.00793	0.00793
0.02141	0.02141
0.00876	0.00876
0.4671	0.4671
0.48841	0.48841
0.01102	0.01102
0.03031	0.03031
0.16411	0.16411
0.02454	0.02454
0.13344	0.13344
0.03681	0.03681
0.01534	0.01534
0.00984	0.00984
0.99923	0.99923
0.01766	0.01766
0.00562	0.00562
0.46944	0.46944
0.47098	0.47098
0.44976	0.44976
0.46464	0.46464
0.45768	0.45768
0.01201	0.01201
0.41926	0.41926
0.39274	0.39274
0.49941	0.49941
0.48343	0.48343
0.50656	0.50656
0.54167	0.54167
0.49427	0.49427
1.0	1.0
0.01179	0.01179
0.48845	0.48845
0.49609	0.49609
1.0	1.0
1.0	1.0
0.99853	0.99853
1.0	1.0
1.0	1.0
0.99935	0.99935
0.99781	0.99781
0.01087	0.01087
0.9985	0.9985
0.01217	0.01217
1.0	1.0
0.0111	0.0111
0.34795	0.34795
0.47503	0.47503
0.99875	0.99875
1.0	1.0
0.38904	0.38904
0.37755	0.37755
1.0	1.0
0.41808	0.41808
0.43282	0.43282
0.44259	0.44259
0.00698	0.00698
0.0066	0.0066
0.46765	0.46765
0.47514	0.47514
0.17872	0.17872
0.05532	0.05532
0.09787	0.09787
0.03404	0.03404
1.0	1.0
0.08393	0.08393
0.11751	0.11751
0.49485	0.49485
0.50516	0.50516
0.00525	0.00525
1.0	1.0
1.0	1.0
0.00735	0.00735
0.02559	0.02559
0.02102	0.02102
0.00575	0.00575
0.0117	0.0117
0.00719	0.00719
0.47045	0.47045
0.47655	0.47655
1.0	1.0
0.01138	0.01138
0.99879	0.99879
0.45415	0.45415
0.46951	0.46951
0.00672	0.00672
0.01309	0.01309
0.012	0.012
0.13973	0.13973
0.00647	0.00647
0.00841	0.00841
0.01209	0.01209
0.53086	0.53086
0.13506	0.13506
0.47674	0.47674
0.45548	0.45548
0.4947	0.4947
0.46002	0.46002
1.0	1.0
0.50633	0.50633
0.03599	0.03599
0.45949	0.45949
0.48547	0.48547
0.00649	0.00649
0.99821	0.99821
0.41516	0.41516
0.38851	0.38851
0.47868	0.47868
0.45429	0.45429
0.43728	0.43728
0.46486	0.46486
0.4584	0.4584
0.49041	0.49041
0.40665	0.40665
0.4903	0.4903
0.48632	0.48632
0.99758	0.99758
0.46089	0.46089
0.41336	0.41336
1.0	1.0
0.48069	0.48069
0.49367	0.49367
0.99884	0.99884
0.99924	0.99924
0.99884	0.99884
1.0	1.0
1.0	1.0
1.0	1.0
0.03359	0.03359
0.02929	0.02929
1.0	1.0
1.0	1.0
1.0	1.0
0.9996	0.9996
0.99649	0.99649
0.99857	0.99857
0.00738	0.00738
0.00777	0.00777
0.00541	0.00541
1.0	1.0
1.0	1.0
0.01074	0.01074
0.99893	0.99893
1.0	1.0
0.46731	0.46731
0.99816	0.99816
0.10473	0.10473
1.0	1.0
0.99889	0.99889
0.4574	0.4574
0.43694	0.43694
0.44074	0.44074
0.49656	0.49656
0.43503	0.43503
0.45833	0.45833
0.43876	0.43876
0.48104	0.48104
0.4734	0.4734
0.48214	0.48214
0.48306	0.48306
1.0	1.0
0.03606	0.03606
0.01536	0.01536
0.49735	0.49735
1.0	1.0
0.48414	0.48414
0.45374	0.45374
0.46215	0.46215
0.45426	0.45426
0.45261	0.45261
0.47114	0.47114
0.49147	0.49147
0.99916	0.99916
0.52	0.52
0.44822	0.44822
0.49849	0.49849
0.00708	0.00708
0.47605	0.47605
1.0	1.0
0.46532	0.46532
0.99935	0.99935
0.99924	0.99924
0.48043	0.48043
0.41176	0.41176
1.0	1.0
1.0	1.0
0.99664	0.99664
1.0	1.0
1.0	1.0
1.0	1.0
0.44488	0.44488
0.43519	0.43519
1.0	1.0
0.9994	0.9994
1.0	1.0
0.45093	0.45093
0.43257	0.43257
0.48536	0.48536
0.46132	0.46132
0.43133	0.43133
0.99911	0.99911
1.0	1.0
0.99884	0.99884
0.47416	0.47416
0.0066	0.0066
0.99934	0.99934
0.03172	0.03172
0.0063	0.0063
0.46851	0.46851
1.0	1.0
0.00574	0.00574
1.0	1.0
1.0	1.0
1.0	1.0
0.0331	0.0331
0.45232	0.45232
0.00593	0.00593
0.49422	0.49422
0.56738	0.56738
0.45636	0.45636
0.44348	0.44348
0.47991	0.47991
0.02376	0.02376
0.02062	0.02062
0.07182	0.07182
0.3011	0.3011
0.12431	0.12431
0.10221	0.10221
0.01957	0.01957
0.00871	0.00871
0.01356	0.01356
0.00849	0.00849
0.46881	0.46881
0.02786	0.02786
1.0	1.0
0.40347	0.40347
0.46413	0.46413
0.46395	0.46395
0.45255	0.45255
0.99887	0.99887
1.0	1.0
0.52177	0.52177
0.42161	0.42161
0.41909	0.41909
0.48981	0.48981
0.99615	0.99615
0.43548	0.43548
1.0	1.0
1.0	1.0
0.99687	0.99687
1.0	1.0
0.49064	0.49064
0.43865	0.43865
0.02283	0.02283
0.46424	0.46424
0.51511	0.51511
0.44156	0.44156
0.49194	0.49194
0.48453	0.48453
0.00786	0.00786
0.00604	0.00604
0.46006	0.46006
1.0	1.0
0.00601	0.00601
0.49484	0.49484
0.47221	0.47221
0.00626	0.00626
0.00626	0.00626
0.02462	0.02462
0.0135	0.0135
0.00715	0.00715
0.52664	0.52664
0.47336	0.47336
1.0	1.0
1.0	1.0
0.99922	0.99922
0.46923	0.46923
0.9995	0.9995
1.0	1.0
1.0	1.0
0.00558	0.00558
0.00755	0.00755
0.01114	0.01114
0.00591	0.00591
0.99699	0.99699
0.9987	0.9987
0.47271	0.47271
0.02094	0.02094
0.01708	0.01708
0.00551	0.00551
0.9981	0.9981
0.02672	0.02672
0.99937	0.99938
0.0	0.04719
1.0	1.0
0.99952	0.99952
0.47326	0.47326
0.00984	0.00984
0.02846	0.02846
0.01552	0.01552
0.01294	0.01294
0.00684	0.00684
0.47381	0.47381
0.99927	0.99927
1.0	1.0
0.00557	0.00557
0.45557	0.45557
0.46492	0.46492
0.01177	0.01177
1.0	1.0
0.01477	0.01477
0.99928	0.99928
0.99937	0.99937
0.46928	0.46928
0.26113	0.26113
0.01358	0.01358
0.48282	0.48282
0.00649	0.00649
0.02697	0.02697
0.02419	0.02419
0.49247	0.49247
0.45546	0.45546
0.46145	0.46145
0.43868	0.43868
0.99962	0.99962
0.00959	0.00959
0.99786	0.99786
0.99603	0.99603
0.41956	0.41956
0.46987	0.46987
0.51303	0.51303
0.44238	0.44238
0.0082	0.0082
0.0082	0.0082
0.4613	0.4613
0.00657	0.00657
0.40842	0.40842
0.03462	0.03462
0.01452	0.01452
0.99958	0.99958
0.54649	0.54649
0.00733	0.00733
0.00743	0.00743
0.00642	0.00642
0.00707	0.00707
0.0109	0.0109
0.00922	0.00922
0.02441	0.02441
0.01546	0.01546
1.0	1.0
1.0	1.0
1.0	1.0
0.00601	0.00601
1.0	1.0
1.0	1.0
0.47453	0.47453
0.00718	0.00718
0.99961	0.99961
1.0	1.0
0.44405	0.44405
0.00666	0.00666
0.24686	0.24686
1.0	1.0
0.48818	0.48818
0.01119	0.01119
0.02488	0.02488
0.1317	0.1317
0.0303	0.0303
0.01354	0.01354
0.00765	0.00765
0.43792	0.43792
0.50968	0.50968
0.43881	0.43881
0.42926	0.42926
0.51623	0.51623
0.02133	0.02133
0.47268	0.47268
0.46767	0.46767
0.46308	0.46308
1.0	1.0
1.0	1.0
0.02515	0.02515
1.0	1.0
1.0	1.0
1.0	1.0
0.99449	0.99449
0.1493	0.1493
0.01777	0.01777
0.02961	0.02961
0.48163	0.48163
0.46442	0.46442
0.99871	0.99871
0.01714	0.01714
0.01571	0.01571
0.47137	0.47137
0.45563	0.45563
0.01148	0.01148
0.4442	0.4442
0.09545	0.09545
0.09318	0.09318
0.00549	0.00549
0.01144	0.01144
0.02199	0.02199
0.01071	0.01071
0.01569	0.01569
0.99878	0.99878
0.99551	0.99551
0.21186	0.21186
0.52247	0.52247
0.02295	0.02295
0.00833	0.00833
0.07728	0.07728
0.10304	0.10304
0.48924	0.48924
0.99941	0.99941
0.00644	0.00644
0.4265	0.4265
0.41347	0.41347
0.00555	0.00555
0.4847	0.4847
0.43509	0.43509
0.00657	0.00657
0.40576	0.40576
0.4658	0.4658
0.46241	0.46241
0.45455	0.45455
0.02077	0.02077
0.02495	0.02495
0.02081	0.02081
0.99924	0.99924
0.00533	0.00533
1.0	1.0
1.0	1.0
0.00533	0.00533
0.43149	0.43149
0.28249	0.28249
0.37328	0.37328
0.48874	0.48874
0.42492	0.42492
0.41535	0.41535
0.45727	0.45727
0.47897	0.47897
0.47121	0.47121
0.44863	0.44863
0.44346	0.44346
0.45268	0.45268
0.49208	0.49208
0.0137	0.0137
0.46747	0.46747
0.46831	0.46831
0.45634	0.45634
1.0	1.0
0.01778	0.01778
0.013	0.013
0.00515	0.00515
0.01486	0.01486
0.01276	0.01276
0.47826	0.47826
0.47809	0.47809
0.42073	0.42073
0.99868	0.99868
0.03688	0.03688
0.01359	0.01359
0.46286	0.46286
0.49791	0.49791
0.36032	0.36032
0.47128	0.47128
0.09434	0.09434
0.00643	0.00643
0.00584	0.00584
0.49583	0.49583
0.42419	0.42419
0.52067	0.52067
0.00712	0.00712
0.49752	0.49752
0.00628	0.00628
0.48168	0.48168
0.46755	0.46755
0.00516	0.00516
0.03215	0.03215
0.05076	0.05076
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.02163	0.02163
0.01193	0.01193
0.00818	0.00818
0.47603	0.47603
0.00696	0.00696
0.43576	0.43576
1.0	1.0
0.00736	0.00736
0.39183	0.39183
0.50477	0.50477
0.01015	0.01015
0.00584	0.00584
0.0221	0.0221
0.01709	0.01709
0.01265	0.01265
0.10694	0.10694
0.08526	0.08526
0.01734	0.01734
0.99659	0.99659
0.0241	0.0241
0.05573	0.05573
0.01185	0.01185
0.01008	0.01008
1.0	1.0
1.0	1.0
1.0	1.0
0.012	0.012
0.95024	0.95024
0.46167	0.46167
0.33333	0.33333
0.0073	0.0073
0.47059	0.47059
0.46771	0.46771
0.48017	0.48017
0.99926	0.99926
0.53381	0.53381
0.03676	0.03676
0.44819	0.44819
0.05895	0.05895
0.48859	0.48859
0.00626	0.00626
0.00689	0.00689
0.00754	0.00754
0.00728	0.00728
1.0	1.0
1.0	1.0
0.07916	0.07916
1.0	1.0
0.01971	0.01971
0.01592	0.01592
0.02453	0.02453
0.47602	0.47602
0.0056	0.0056
0.47776	0.47776
0.46197	0.46197
0.0273	0.0273
0.02314	0.02314
0.04728	0.04728
0.00751	0.00751
0.00867	0.00867
0.44045	0.44045
0.01184	0.01184
0.02999	0.02999
0.01894	0.01894
0.01871	0.01871
0.99869	0.99869
0.02973	0.02973
0.00595	0.00595
0.01471	0.01471
0.00511	0.00511
0.47225	0.47225
0.57919	0.57919
0.4262	0.4262
0.42186	0.42186
0.00746	0.00746
0.0054	0.0054
0.5072	0.5072
0.09244	0.09244
0.09244	0.09244
0.03081	0.03081
0.47778	0.47778
0.44856	0.44856
0.49434	0.49434
0.5085	0.5085
1.0	1.0
1.0	1.0
0.00531	0.00531
0.48993	0.48993
0.4334	0.4334
1.0	1.0
1.0	1.0
0.05133	0.05133
0.05158	0.05158
0.47828	0.47828
0.01717	0.01717
0.01111	0.01111
0.5	0.5
0.44877	0.44877
1.0	1.0
0.01325	0.01325
0.05115	0.05115
0.06349	0.06349
0.11192	0.11192
0.01569	0.01569
0.13494	0.13494
0.01151	0.01151
1.0	1.0
0.99917	0.99917
0.02329	0.02329
0.01612	0.01612
0.97103	0.97103
1.0	1.0
0.43217	0.43217
0.00526	0.00526
0.01893	0.01893
0.49105	0.49105
0.48873	0.48873
0.01377	0.01377
0.4674	0.4674
1.0	1.0
1.0	1.0
0.01338	0.01338
0.01721	0.01721
0.51001	0.51001
0.39447	0.39447
0.44526	0.44526
0.00522	0.00523
0.0	0.04581
0.91957	0.91957
0.44938	0.44938
0.02487	0.02487
0.06675	0.06675
0.06414	0.06414
0.47026	0.47026
0.60625	0.60625
0.01058	0.01058
0.01145	0.01145
0.02706	0.02706
0.00937	0.00937
1.0	1.0
0.10609	0.10609
0.02435	0.02435
0.13565	0.13565
0.01913	0.01913
0.0051	0.0051
0.00545	0.00545
0.45498	0.45498
0.47407	0.47407
0.50475	0.50475
0.01401	0.01401
0.00597	0.00597
0.00541	0.00541
0.00536	0.00536
0.48623	0.48623
0.41635	0.41635
0.43913	0.43913
0.35615	0.35615
0.47192	0.47192
0.47144	0.47144
0.02119	0.02119
0.00742	0.00742
0.9989	0.9989
0.43777	0.43777
0.02676	0.02676
0.01627	0.01627
0.01276	0.01276
0.03551	0.03551
0.05531	0.05531
0.02176	0.02176
0.01703	0.01703
0.022	0.022
1.0	1.0
1.0	1.0
0.9972	0.9972
0.47446	0.47446
0.00872	0.00872
0.50678	0.50678
0.46477	0.46477
0.99949	0.99949
0.99953	0.99953
0.01095	0.01095
0.00704	0.00704
0.00817	0.00817
0.00584	0.00584
0.0053	0.0053
0.00572	0.00572
0.45	0.45
0.49846	0.49846
0.44271	0.44271
0.35853	0.35853
0.18619	0.18619
0.01305	0.01305
0.0261	0.0261
0.49489	0.49489
0.50513	0.50513
0.30532	0.30532
0.31665	0.31665
0.36437	0.36437
0.43322	0.43322
0.99722	0.99722
1.0	1.0
0.00637	0.00637
0.99764	0.99764
0.99852	0.99852
0.42741	0.42741
0.49167	0.49167
0.45902	0.45902
0.99687	0.99687
1.0	1.0
1.0	1.0
0.83914	0.83914
1.0	1.0
0.48578	0.48578
0.35498	0.35498
0.26234	0.26234
0.0	0.04741
0.38813	0.37808
0.47627	0.47627
0.00745	0.00745
0.9988	0.9988
0.99853	0.99853
0.43858	0.43858
0.54047	0.54047
0.38624	0.38624
0.37862	0.37862
0.46248	0.46248
0.01118	0.01118
0.0	0.04906
1.0	1.0
1.0	1.0
0.00608	0.00608
0.40197	0.40197
0.45248	0.45248
0.49416	0.49416
0.00783	0.00783
0.0	0.04713
0.00921	0.00921
0.46439	0.46439
0.50366	0.50366
0.52449	0.52449
1.0	1.0
0.45024	0.45024
0.00613	0.00613
1.0	1.0
0.00991	0.00991
0.00975	0.00975
0.00935	0.00935
0.19183	0.19183
0.09127	0.09127
0.05022	0.05022
0.59292	0.59292
0.13966	0.13966
0.48675	0.48675
0.0344	0.0344
0.13281	0.13281
0.125	0.125
0.08594	0.08594
1.0	1.0
0.99936	0.99936
1.0	1.0
0.24202	0.24202
0.99648	0.99648
0.46412	0.46412
1.0	1.0
1.0	1.0
0.17961	0.17961
0.06311	0.06311
0.1165	0.1165
0.4823	0.4823
0.50921	0.50921
0.49121	0.49121
0.46392	0.46392
0.53402	0.53402
1.0	1.0
0.02651	0.02651
0.00544	0.00544
0.47797	0.47797
0.47349	0.47349
0.47006	0.47006
0.4498	0.4498
0.99923	0.99923
1.0	1.0
0.50523	0.50523
0.9983	0.9983
0.46689	0.46689
1.0	1.0
0.00998	0.00998
0.49505	0.49505
0.39601	0.39601
0.47731	0.47731
0.12583	0.12583
0.01952	0.01952
0.02675	0.02675
0.00563	0.00563
0.43826	0.43826
0.07183	0.07183
0.06994	0.06994
0.02809	0.02809
0.02891	0.02891
0.44885	0.44885
0.02581	0.02581
0.41903	0.41903
0.01821	0.01821
0.05833	0.05833
0.00729	0.00729
0.99927	0.99927
0.99867	0.99867
0.99912	0.99912
0.99887	0.99887
0.99903	0.99903
0.99713	0.99713
0.39877	0.39877
0.23858	0.23858
0.47793	0.47793
0.04492	0.04492
0.04831	0.04831
0.45098	0.45098
0.45832	0.45832
0.49938	0.49938
0.48937	0.48937
0.47031	0.47031
0.46328	0.46328
0.51221	0.51221
0.49334	0.49334
0.46744	0.46744
0.46551	0.46551
0.45824	0.43492
0.45889	0.45889
0.49619	0.49619
0.44236	0.44236
0.46452	0.46452
0.43519	0.43519
0.45455	0.45455
1.0	1.0
0.0	0.04649
0.509	0.509
0.44874	0.44874
0.43237	0.43237
1.0	1.0
0.99942	0.99942
0.9994	0.9994
1.0	1.0
0.99873	0.99873
0.49497	0.49497
0.00657	0.00657
0.01019	0.01019
0.02571	0.02571
0.0159	0.0159
0.00524	0.00524
0.00691	0.00691
0.10024	0.10024
0.14797	0.14797
0.02387	0.02387
0.00534	0.00534
0.00544	0.00544
0.01608	0.01608
0.01729	0.01729
0.0419	0.0419
0.02039	0.02039
0.00747	0.00747
0.45214	0.45214
0.00623	0.00623
0.00681	0.00681
0.01113	0.01113
0.0	0.04844
0.03994	0.03994
0.06213	0.06213
0.00559	0.00559
0.01056	0.01056
0.99874	0.99874
1.0	1.0
0.02229	0.02229
0.03715	0.03715
0.00201	0.05154
0.00785	0.00785
0.01464	0.01464
0.01817	0.01817
0.21481	0.21481
0.49167	0.49167
0.00538	0.00538
0.44646	0.44646
0.02252	0.02252
0.04471	0.04471
0.03222	0.03222
0.46167	0.46167
0.9987	0.9987
0.00622	0.00622
0.42019	0.42019
0.99893	0.99893
1.0	1.0
0.52473	0.52473
0.0056	0.0056
0.429	0.429
0.9984	0.9984
0.0	0.04829
0.36473	0.36473
0.51795	0.51795
0.4704	0.4704
0.47792	0.47792
0.04233	0.04233
0.02381	0.02381
0.01754	0.01754
0.51762	0.51762
0.47543	0.47543
0.48893	0.48893
0.48658	0.48658
0.99737	0.99737
0.48521	0.48521
0.0121	0.0121
0.43812	0.43812
0.00736	0.00736
1.0	1.0
0.00962	0.00962
0.02991	0.02991
0.06372	0.06372
0.46148	0.46148
0.01339	0.01339
0.00906	0.00906
0.02455	0.02455
0.00719	0.00719
0.00539	0.00539
0.0	0.04726
0.01504	0.01504
0.00689	0.00689
0.99888	0.99888
0.05253	0.05253
0.34047	0.34047
0.40947	0.40947
0.3867	0.3867
0.01393	0.01393
0.48237	0.48237
0.4573	0.4573
0.46092	0.46092
0.49876	0.49876
0.48558	0.48558
0.99694	0.99694
0.01277	0.01277
0.04242	0.04242
0.01542	0.01542
1.0	1.0
0.44013	0.44013
0.48676	0.48676
0.00893	0.00893
0.0079	0.0079
0.01801	0.01801
0.46738	0.46738
0.44494	0.44494
0.49813	0.49813
0.48098	0.48098
0.00617	0.00617
0.47509	0.47509
0.45005	0.45005
0.48179	0.48179
0.0082	0.0082
0.00673	0.00673
0.01212	0.01212
0.01127	0.01127
0.01803	0.01803
0.00915	0.00915
0.02322	0.02322
0.01222	0.01222
0.4734	0.4734
0.48459	0.48459
0.41688	0.41688
0.48835	0.48835
0.56458	0.56458
0.39232	0.39232
0.43845	0.43845
0.43854	0.43854
0.4505	0.4505
0.50133	0.50133
